Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  2-11-2021   4:14:24
Solution file C:\LANL\LINAC\PILLBOX_PREBUNCHER\PILLBOX.T35.
Memory used for PILLBOX.T35 arrays:       2.970 M
Reading keyword commands and data from file:
C:\LANL\LINAC\PILLBOX_PREBUNCHER\PILLBOX.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (106.1760557423,11)
Z and R increments:   200    22

      Z             R              Ez            Er            |E|           H 
    (mm)          (mm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   75.9159       0.00000      1.231861E+00  0.000000E+00  1.231861E+00  0.000000E+00
   76.4468       0.00000      1.167875E+00  0.000000E+00  1.167875E+00  0.000000E+00
   76.9776       0.00000      1.103573E+00  0.000000E+00  1.103573E+00  0.000000E+00
   77.5085       0.00000      1.039360E+00  0.000000E+00  1.039360E+00  0.000000E+00
   78.0394       0.00000      9.757054E-01  0.000000E+00  9.757054E-01  0.000000E+00
   78.5703       0.00000      9.130012E-01  0.000000E+00  9.130012E-01  0.000000E+00
   79.1012       0.00000      8.517860E-01  0.000000E+00  8.517860E-01  0.000000E+00
   79.6320       0.00000      7.923659E-01  0.000000E+00  7.923659E-01  0.000000E+00
   80.1629       0.00000      7.350618E-01  0.000000E+00  7.350618E-01  0.000000E+00
   80.6938       0.00000      6.801378E-01  0.000000E+00  6.801378E-01  0.000000E+00
   81.2247       0.00000      6.277897E-01  0.000000E+00  6.277897E-01  0.000000E+00
   81.7556       0.00000      5.781917E-01  0.000000E+00  5.781917E-01  0.000000E+00
   82.2864       0.00000      5.314165E-01  0.000000E+00  5.314165E-01  0.000000E+00
   82.8173       0.00000      4.875064E-01  0.000000E+00  4.875064E-01  0.000000E+00
   83.3482       0.00000      4.464787E-01  0.000000E+00  4.464787E-01  0.000000E+00
   83.8791       0.00000      4.082602E-01  0.000000E+00  4.082602E-01  0.000000E+00
   84.4100       0.00000      3.727934E-01  0.000000E+00  3.727934E-01  0.000000E+00
   84.9408       0.00000      3.399832E-01  0.000000E+00  3.399832E-01  0.000000E+00
   85.4717       0.00000      3.097458E-01  0.000000E+00  3.097458E-01  0.000000E+00
   86.0026       0.00000      2.818957E-01  0.000000E+00  2.818957E-01  0.000000E+00
   86.5335       0.00000      2.563262E-01  0.000000E+00  2.563262E-01  0.000000E+00
   87.0644       0.00000      2.328974E-01  0.000000E+00  2.328974E-01  0.000000E+00
   87.5952       0.00000      2.114682E-01  0.000000E+00  2.114682E-01  0.000000E+00
   88.1261       0.00000      1.919272E-01  0.000000E+00  1.919272E-01  0.000000E+00
   88.6570       0.00000      1.740810E-01  0.000000E+00  1.740810E-01  0.000000E+00
   89.1879       0.00000      1.578272E-01  0.000000E+00  1.578272E-01  0.000000E+00
   89.7188       0.00000      1.430400E-01  0.000000E+00  1.430400E-01  0.000000E+00
   90.2496       0.00000      1.296225E-01  0.000000E+00  1.296225E-01  0.000000E+00
   90.7805       0.00000      1.174177E-01  0.000000E+00  1.174177E-01  0.000000E+00
   91.3114       0.00000      1.063444E-01  0.000000E+00  1.063444E-01  0.000000E+00
   91.8423       0.00000      9.630527E-02  0.000000E+00  9.630527E-02  0.000000E+00
   92.3732       0.00000      8.722603E-02  0.000000E+00  8.722603E-02  0.000000E+00
   92.9040       0.00000      7.899006E-02  0.000000E+00  7.899006E-02  0.000000E+00
   93.4349       0.00000      7.153852E-02  0.000000E+00  7.153852E-02  0.000000E+00
   93.9658       0.00000      6.480097E-02  0.000000E+00  6.480097E-02  0.000000E+00
   94.4967       0.00000      5.871298E-02  0.000000E+00  5.871298E-02  0.000000E+00
   95.0276       0.00000      5.322607E-02  0.000000E+00  5.322607E-02  0.000000E+00
   95.5585       0.00000      4.826562E-02  0.000000E+00  4.826562E-02  0.000000E+00
   96.0893       0.00000      4.379412E-02  0.000000E+00  4.379412E-02  0.000000E+00
   96.6202       0.00000      3.976736E-02  0.000000E+00  3.976736E-02  0.000000E+00
   97.1511       0.00000      3.615213E-02  0.000000E+00  3.615213E-02  0.000000E+00
   97.6820       0.00000      3.289808E-02  0.000000E+00  3.289808E-02  0.000000E+00
   98.2129       0.00000      2.998019E-02  0.000000E+00  2.998019E-02  0.000000E+00
   98.7437       0.00000      2.736903E-02  0.000000E+00  2.736903E-02  0.000000E+00
   99.2746       0.00000      2.504263E-02  0.000000E+00  2.504263E-02  0.000000E+00
   99.8055       0.00000      2.296808E-02  0.000000E+00  2.296808E-02  0.000000E+00
   100.336       0.00000      2.112939E-02  0.000000E+00  2.112939E-02  0.000000E+00
